T1 - F | 1 | Маркер иниц. срабатывание перехода | Маркер #1
T4 - T | 956 | Маркер иниц. срабатывание перехода | Маркер #478
T4 - T | 957 | Переход завершил работу | Маркер #478
T2 - T | 957 | Переход завершил работу | Маркер #478
T1 - F | 957 | Маркер иниц. срабатывание перехода | Маркер #479
T5 - J | 957 | Маркер иниц. срабатывание перехода | Маркер #478
T5 - J | 958 | Переход завершил работу | Маркер #478
T1 - F | 958 | Переход завершил работу | Маркер #479
T2 - T | 958 | Маркер иниц. срабатывание перехода | Маркер #479
T4 - T | 958 | Маркер иниц. срабатывание перехода | Маркер #479
T4 - T | 959 | Переход завершил работу | Маркер #479
T2 - T | 959 | Переход завершил работу | Маркер #479
T1 - F | 959 | Маркер иниц. срабатывание перехода | Маркер #480
T5 - J | 959 | Маркер иниц. срабатывание перехода | Маркер #479
T5 - J | 960 | Переход завершил работу | Маркер #479
T1 - F | 960 | Переход завершил работу | Маркер #480
T2 - T | 960 | Маркер иниц. срабатывание перехода | Маркер #480
T4 - T | 960 | Маркер иниц. срабатывание перехода | Маркер #480
T4 - T | 961 | Переход завершил работу | Маркер #480
T2 - T | 961 | Переход завершил работу | Маркер #480
T1 - F | 961 | Маркер иниц. срабатывание перехода | Маркер #481
T5 - J | 961 | Маркер иниц. срабатывание перехода | Маркер #480
T5 - J | 962 | Переход завершил работу | Маркер #480
T1 - F | 962 | Переход завершил работу | Маркер #481
T2 - T | 962 | Маркер иниц. срабатывание перехода | Маркер #481
T4 - T | 962 | Маркер иниц. срабатывание перехода | Маркер #481
T4 - T | 963 | Переход завершил работу | Маркер #481
T2 - T | 963 | Переход завершил работу | Маркер #481
T1 - F | 963 | Маркер иниц. срабатывание перехода | Маркер #482
T5 - J | 963 | Маркер иниц. срабатывание перехода | Маркер #481
T5 - J | 964 | Переход завершил работу | Маркер #481
T1 - F | 964 | Переход завершил работу | Маркер #482
T2 - T | 964 | Маркер иниц. срабатывание перехода | Маркер #482
T4 - T | 964 | Маркер иниц. срабатывание перехода | Маркер #482
T4 - T | 965 | Переход завершил работу | Маркер #482
T2 - T | 965 | Переход завершил работу | Маркер #482
